Sop684_ph2b, 3,0,0,0
Sop685_ph2b, 3,0,0,0
Sop686_ph2b, 3,0,0,0
Sop687_ph2b, 3,0,0,0
Sop688_ph2b, 3,0,0,0
Sop689_ph2b, 3,0,0,0
Sop690_ph2b, 3,0,0,0
Sop691_ph2b, 3,0,0,0
Sop692_ph2b, 3,0,0,0
Sop693_ph2b, 3,0,0,0
Sop694_ph2b, 3,0,0,0
Sop701_ph2b, 3,0,0,0
Sop1000_ph2b, 3,0,0,0
Sop695_ph2b, 3,0,0,0
Sop696_ph2b, 3,0,0,0
Sop1001_ph2b, 3,0,0,0
Sop1002_ph2b, 3,0,0,0
Sop1003_ph2b, 3,0,0,0
Sop1004_ph2b, 3,0,0,0
Sop1005_ph2b, 3,0,0,0
Sop697_ph2b, 3,0,0,0
Sop698_ph2b, 3,0,0,0
Sop699_ph2b, 3,0,0,0
Sop1007_ph2b, 3,0,0,0
Sop1008_ph2b, 3,0,0,0
Sop1125_ph2b, 3,0,0,0
Sop1127_ph2b, 3,0,0,0
Sop1128_ph2b, 3,0,0,0
Sop928_ph2b, 3,0,0,0
Sop1130_ph2b, 3,0,0,0
Sop1132_ph2b, 3,0,0,0
Sop1133_ph2b, 3,0,0,0
Sop1134_ph2b, 3,0,0,0
Sop1137_ph2b, 3,0,0,0
Sop929_ph2b, 3,0,0,0
Sop926_ph2b, 3,0,0,0
Sop1140_ph2b, 3,0,0,0
Sop1129_ph2b, 3,0,0,0
Sop1142_ph2b, 3,0,0,0
Sop949_ph2b, 3,0,0,0
Sop1143_ph2b, 3,0,0,0
Sop1145_ph2b, 3,0,0,0
Sop1146_ph2b, 3,0,0,0
Sop1147_ph2b, 3,0,0,0
Sop1148_ph2b, 3,0,0,0
Sop934_ph2b, 3,0,0,0
Sop1149_ph2b, 3,0,0,0
Sop1150_ph2b, 3,0,0,0
Sop1151_ph2b, 3,0,0,0
Sop938_ph2b, 3,0,0,0
Sop940_ph2b, 3,0,0,0
Sop1171_ph2b, 3,0,0,0
Sop943_ph2b, 3,0,0,0
Sop1153_ph2b, 3,0,0,0
Sop1154_ph2b, 3,0,0,0
Sop1155_ph2b, 3,0,0,0
Sop1156_ph2b, 3,0,0,0
Sop1157_ph2b, 3,0,0,0
Sop1158_ph2b, 3,0,0,0
Sop1172_ph2b, 3,0,0,0
Sop1159_ph2b, 3,0,0,0
Sop1160_ph2b, 3,0,0,0
Sop951_ph2b, 3,0,0,0
Sop952_ph2b, 3,0,0,0
Sop954_ph2b, 3,0,0,0
Sop955_ph2b, 3,0,0,0
Sop957_ph2b, 3,0,0,0
Sop933_ph2b, 3,0,0,0
Sop1162_ph2b, 3,0,0,0
Sop1163_ph2b, 3,0,0,0
Sop958_ph2b, 3,0,0,0
Sop1180_ph2b, 3,0,0,0
Sop3000_ph2b, 3,0,0,0
Sop3001_ph2b, 3,0,0,0
Sop1010_ph2b, 3,0,0,0
Sop1011_ph2b, 3,0,0,0
Sop706_ph2b, 3,0,0,0
Sop1012_ph2b, 3,0,0,0
Sop748_ph2b, 3,0,0,0
Sop1013_ph2b, 3,0,0,0
Sop1014_ph2b, 3,0,0,0
Sop1015_ph2b, 3,0,0,0
Sop1016_ph2b, 3,0,0,0
Sop1017_ph2b, 3,0,0,0
Sop1019_ph2b, 3,0,0,0
Sop717_ph2b, 3,0,0,0
Sop1026_ph2b, 3,0,0,0
Sop1033_ph2b, 3,0,0,0
Sop1047_ph2b, 3,0,0,0
Sop1048_ph2b, 3,0,0,0
Sop1049_ph2b, 3,0,0,0
Sop753_ph2b, 3,0,0,0
Sop1051_ph2b, 3,0,0,0
Sop1052_ph2b, 3,0,0,0
Sop1053_ph2b, 3,0,0,0
Sop1054_ph2b, 3,0,0,0
Sop1055_ph2b, 3,0,0,0
Sop1056_ph2b, 3,0,0,0
Sop764_ph2b, 3,0,0,0
Sop959_ph2b, 3,0,0,0
Sop1061_ph2b, 3,0,0,0
Sop1062_ph2b, 3,0,0,0
Sop1063_ph2b, 3,0,0,0
Sop1064_ph2b, 3,0,0,0
Sop1179_ph2b, 3,0,0,0
Sop767_ph2b, 3,0,0,0
Sop768_ph2b, 3,0,0,0
Sop769_ph2b, 3,0,0,0
Sop770_ph2b, 3,0,0,0
Sop771_ph2b, 3,0,0,0
Sop772_ph2b, 3,0,0,0
Sop773_ph2b, 3,0,0,0
Sop774_ph2b, 3,0,0,0
Sop775_ph2b, 3,0,0,0
Sop776_ph2b, 3,0,0,0
Sop777_ph2b, 3,0,0,0
Sop778_ph2b, 3,0,0,0
Sop780_ph2b, 3,0,0,0
Sop782_ph2b, 3,0,0,0
Sop781_ph2b, 3,0,0,0
Sop783_ph2b, 3,0,0,0
Sop784_ph2b, 3,0,0,0
Sop785_ph2b, 3,0,0,0
Sop786_ph2b, 3,0,0,0
Sop787_ph2b, 3,0,0,0
Sop788_ph2b, 3,0,0,0
Sop789_ph2b, 3,0,0,0
Sop790_ph2b, 3,0,0,0
Sop791_ph2b, 3,0,0,0
Sop792_ph2b, 3,0,0,0
Sop1065_ph2b, 3,0,0,0
Sop1057_ph2b, 3,0,0,0
Sop793_ph2b, 3,0,0,0
Sop794_ph2b, 3,0,0,0
Sop795_ph2b, 3,0,0,0
Sop796_ph2b, 3,0,0,0
Sop797_ph2b, 3,0,0,0
Sop798_ph2b, 3,0,0,0
Sop799_ph2b, 3,0,0,0
Sop800_ph2b, 3,0,0,0
Sop801_ph2b, 3,0,0,0
Sop802_ph2b, 3,0,0,0
Sop803_ph2b, 3,0,0,0
Sop804_ph2b, 3,0,0,0
Sop806_ph2b, 3,0,0,0
Sop807_ph2b, 3,0,0,0
Sop812_ph2b, 3,0,0,0
Sop813_ph2b, 3,0,0,0
Sop814_ph2b, 3,0,0,0
Sop1059_ph2b, 3,0,0,0
Sop815_ph2b, 3,0,0,0
Sop816_ph2b, 3,0,0,0
Sop817_ph2b, 3,0,0,0
Sop818_ph2b, 3,0,0,0
Sop819_ph2b, 3,0,0,0
Sop820_ph2b, 3,0,0,0
Sop821_ph2b, 3,0,0,0
Sop809_ph2b, 3,0,0,0
Sop808_ph2b, 3,0,0,0
Sop2001_ph2b, 3,0,0,0
Sop3002_ph2b, 3,0,0,0
Sop3003_ph2b, 3,0,0,0
Sop3004_ph2b, 3,0,0,0
Sop3005_ph2b, 3,0,0,0
Sop3006_ph2b, 3,0,0,0
Sop3007_ph2b, 3,0,0,0
Sop865_ph2b, 3,0,0,0
Sop1121_ph2b, 3,0,0,0
Sop3008_ph2b, 3,0,0,0
Sop1110_ph2b, 3,0,0,0
Sop1122_ph2b, 3,0,0,0
Sop3009_ph2b, 3,0,0,0
Sop1111_ph2b, 3,0,0,0
Sop3010_ph2b, 3,0,0,0
Sop3011_ph2b, 3,0,0,0
Sop1109_ph2b, 3,0,0,0
Sop1124_ph2b, 3,0,0,0
Sop3012_ph2b, 3,0,0,0
Sop868_ph2b, 3,0,0,0
Sop1123_ph2b, 3,0,0,0
Sop900_ph2b, 3,0,0,0
Sop3013_ph2b, 3,0,0,0
Sop3014_ph2b, 3,0,0,0
Sop1107_ph2b, 3,0,0,0
Sop1118_ph2b, 3,0,0,0
Sop3015_ph2b, 3,0,0,0
Sop1106_ph2b, 3,0,0,0
Sop1117_ph2b, 3,0,0,0
Sop3016_ph2b, 3,0,0,0
Sop1119_ph2b, 3,0,0,0
Sop1108_ph2b, 3,0,0,0
Sop3017_ph2b, 3,0,0,0
Sop1116_ph2b, 3,0,0,0
Sop1105_ph2b, 3,0,0,0
Sop3018_ph2b, 3,0,0,0
Sop3019_ph2b, 3,0,0,0
Sop1094_ph2b, 3,0,0,0
Sop3020_ph2b, 3,0,0,0
Sop1093_ph2b, 3,0,0,0
Sop3021_ph2b, 3,0,0,0
Sop1091_ph2b, 3,0,0,0
Sop3022_ph2b, 3,0,0,0
Sop1092_ph2b, 3,0,0,0
Sop905_ph2b, 3,0,0,0
Sop3023_ph2b, 3,0,0,0
Sop1096_ph2b, 3,0,0,0
Sop3024_ph2b, 3,0,0,0
Sop1166_ph2b, 3,0,0,0
Sop3025_ph2b, 3,0,0,0
Sop1169_ph2b, 3,0,0,0
Sop3026_ph2b, 3,0,0,0
Sop3027_ph2b, 3,0,0,0
Sop3028_ph2b, 3,0,0,0
Sop1165_ph2b, 3,0,0,0
Sop3029_ph2b, 3,0,0,0
Sop3030_ph2b, 3,0,0,0
Sop1100_ph2b, 3,0,0,0
Sop1099_ph2b, 3,0,0,0
Sop1098_ph2b, 3,0,0,0
Sop1097_ph2b, 3,0,0,0
Sop906_ph2b, 3,0,0,0
Sop903_ph2b, 3,0,0,0
Sop1168_ph2b, 3,0,0,0
Sop915_ph2b, 3,0,0,0
Sop1095_ph2b, 3,0,0,0
Sop908_ph2b, 3,0,0,0
Sop1102_ph2b, 3,0,0,0
Sop910_ph2b, 3,0,0,0
Sop3031_ph2b, 3,0,0,0
Sop892_ph2b, 3,0,0,0
Sop1104_ph2b, 3,0,0,0
Sop1103_ph2b, 3,0,0,0
Sop880_ph2b, 3,0,0,0
Sop1072_ph2b, 3,0,0,0
Sop1074_ph2b, 3,0,0,0
Sop857_ph2b, 3,0,0,0
Sop1073_ph2b, 3,0,0,0
Sop848_ph2b, 3,0,0,0
Sop1068_ph2b, 3,0,0,0
Sop847_ph2b, 3,0,0,0
Sop1067_ph2b, 3,0,0,0
Sop1900_ph2b, 3,0,0,0
Sop1069_ph2b, 3,0,0,0
Sop851_ph2b, 3,0,0,0
Sop1071_ph2b, 3,0,0,0
Sop849_ph2b, 3,0,0,0
Sop1070_ph2b, 3,0,0,0
Sop1075_ph2b, 3,0,0,0
Sop1078_ph2b, 3,0,0,0
Sop1077_ph2b, 3,0,0,0
Sop1080_ph2b, 3,0,0,0
Sop1076_ph2b, 3,0,0,0
Sop1079_ph2b, 3,0,0,0
Sop1082_ph2b, 3,0,0,0
Sop1087_ph2b, 3,0,0,0
Sop877_ph2b, 3,0,0,0
Sop1086_ph2b, 3,0,0,0
Sop886_ph2b, 3,0,0,0
Sop1089_ph2b, 3,0,0,0
Sop1081_ph2b, 3,0,0,0
Sop825_ph2b, 3,0,0,0
Sop1085_ph2b, 3,0,0,0
Sop829_ph2b, 3,0,0,0
Sop823_ph2b, 3,0,0,0
Sop888_ph2b, 3,0,0,0
Sop887_ph2b, 3,0,0,0
Sop1084_ph2b, 3,0,0,0
Sop830_ph2b, 3,0,0,0
Sop1088_ph2b, 3,0,0,0
Sop833_ph2b, 3,0,0,0
Sop827_ph2b, 3,0,0,0
Sop855_ph2b, 3,0,0,0
Sop1083_ph2b, 3,0,0,0
Sop853_ph2b, 3,0,0,0
Sop875_ph2b, 3,0,0,0
Sop828_ph2b, 3,0,0,0
Sop874_ph2b, 3,0,0,0
Sop826_ph2b, 3,0,0,0
Sop856_ph2b, 3,0,0,0
Sop845_ph2b, 3,0,0,0
Sop844_ph2b, 3,0,0,0
Sop842_ph2b, 3,0,0,0
Sop843_ph2b, 3,0,0,0
Sop1090_ph2b, 3,0,0,0
Sop889_ph2b, 3,0,0,0
Sop3032_ph2b, 3,0,0,0
Sop1112_ph2b, 3,0,0,0
Sop864_ph2b, 3,0,0,0
Sop1170_ph2b, 3,0,0,0
Sop840_ph2b, 3,0,0,0
Sop873_ph2b, 3,0,0,0
Sop822_ph2b, 3,0,0,0
Sop837_ph2b, 3,0,0,0
Sop839_ph2b, 3,0,0,0
Sop838_ph2b, 3,0,0,0
Sop3033_ph2b, 3,0,0,0
Sop3034_ph2b, 3,0,0,0
Sop3035_ph2b, 3,0,0,0
Sop836_ph2b, 3,0,0,0
Sop835_ph2b, 3,0,0,0
Sop1066_ph2b, 3,0,0,0
Sop883_ph2b, 3,0,0,0
Sop3036_ph2b, 3,0,0,0
Sop3037_ph2b, 3,0,0,0
Sop3040_ph2b, 3,0,0,0
Sop3041_ph2b, 3,0,0,0
Sop3042_ph2b, 3,0,0,0
Sop3043_ph2b, 3,0,0,0
Sop3044_ph2b, 3,0,0,0
Sop3045_ph2b, 3,0,0,0
Sop3046_ph2b, 3,0,0,0
WEF410_ph2b, 3,670.70 ,0.00 ,1344.99 
WEF411_ph2b, 3,670.70 ,0.00 ,1344.99
WEF412_ph2b, 3,670.70 ,0.00 ,1344.99
WEF393_ph2b, 3,500.80 ,0.00 ,0.00 
WEF394_ph2b, 3,512.88 ,0.00 ,0.00 
WEF395_ph2b, 3,523.87 ,0.00 ,0.00 
WEF405_ph2b, 3,582.32 ,0.00 ,0.00 
WEF406_ph2b, 3,598.75 ,0.00 ,0.00 
WEF407_ph2b, 3,613.72 ,0.00 ,0.00 
WEF413_ph2b, 3,275.58 ,0.00 ,0.00 
WEF409_ph2b, 3,280.41 ,0.00 ,0.00 
WEF408_ph2b, 3,285.24 ,0.00 ,0.00 
WEF414_ph2b, 3,958.94 ,0.00 ,12.91 
WEF415_ph2b, 3,1005.89,0.00 ,12.91 
WEF416_ph2b, 3,1047.83,0.00 ,12.91 
WEF398_ph2b, 3,1699.67,0.00 ,34.76 
WEF397_ph2b, 3,1698.84,0.00 ,34.76 
WEF396_ph2b, 3,1698.01,0.00 ,34.76 
WEF399_ph2b, 3,641.29 ,21.88 ,197.29 
WEF400_ph2b, 3,641.29 ,21.88 ,197.29 
WEF401_ph2b, 3,641.29 ,21.88 ,197.29 
WEF402_ph2b, 3,572.33 ,4.38 ,41.00 
WEF403_ph2b, 3,572.33 ,4.38 ,41.00 
WEF404_ph2b, 3,572.33 ,4.38 ,41.00 
WEF417_ph2b, 3,1303.04,0.00 ,24.20 
WEF418_ph2b, 3,1303.04,0.00 ,24.20 
WEF419_ph2b, 3,1303.04,0.00 ,24.20 
MET299_ph2b, 3,0.00 ,0.00 ,0.00 
MET300_ph2b, 3,0.00 ,0.00 ,0.00 
MET301_ph2b, 3,0.00 ,0.00 ,0.00 
MET314_ph2b, 3,0.00 ,0.00 ,0.00 
MET311_ph2b, 3,0.00 ,0.00 ,0.00 
MET308_ph2b, 3,0.00 ,0.00 ,0.00 
MET313_ph2b, 3,0.00 ,0.00 ,0.00 
MET310_ph2b, 3,0.00 ,0.00 ,0.00 
MET306_ph2b, 3,0.00 ,0.00 ,0.00 
MET302_ph2b, 3,0.00 ,0.00 ,0.00 
MET303_ph2b, 3,0.00 ,0.00 ,0.00 
MET298_ph2b, 3,0.00 ,0.00 ,0.00 
MET315_ph2b, 3,0.00 ,0.00 ,0.00 
MET312_ph2b, 3,0.00 ,0.00 ,0.00 
MET309_ph2b, 3,0.00 ,0.00 ,0.00 
MET307_ph2b, 3,0.00 ,0.00 ,0.00 
MET305_ph2b, 3,0.00 ,0.00 ,0.00 
MET304_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1307_ph2b, 3,1025.349075,0,16.91116296
WEF1311_ph2b, 3,778.9413685,0,99.54418516
WEF1309_ph2b, 3,1425.753196,0,12.35883859
WEF1310_ph2b, 3,349.8169277,0,0.326099715
WEF1312_ph2b, 3,1329.359261,0,21.89394311
WEF1313_ph2b, 3,734.1461041,0,94.91300535
WEF1314_ph2b, 3,1970.374482,0,17.07977247
WEF1315_ph2b, 3,483.4429616,0,1.35199814
WEF1316_ph2b, 3,2199.132812,0,36.19892228
WEF1317_ph2b, 3,734.1461041,0,94.91300535
WEF1318_ph2b, 3,85.74902241,0,0.38310142
WEF1319_ph2b, 3,2935.120449,0,25.44246787
WEF1320_ph2b, 3,720.1490556,0,2.013971163
WEF1321_ph2b, 3,2744.579423,0,45.13976411
WEF1322_ph2b, 3,734.1461041,0,94.91300535
WEF1323_ph2b, 3,198.5473903,0,0.97394967
WEF1324_ph2b, 3,3960.676639,0,34.33228375
WEF1325_ph2b, 3,971.7752952,0,2.717669913
WEF1326_ph2b, 3,921.3645809,0,15.1719052
WEF1327_ph2b, 3,734.1461041,0,94.91300535
WEF1328_ph2b, 3,131.1652074,0,0.61901892
WEF1329_ph2b, 3,1525.391568,0,13.22253265
WEF1330_ph2b, 3,374.2637879,0,1.046667312
WEF1331_ph2b, 3,1554.026097,0,25.6089011
WEF1332_ph2b, 3,734.1461041,0,94.91300535
WEF1333_ph2b, 3,2396.046042,0,20.76961593
WEF1334_ph2b, 3,587.8839809,0,1.64407823
WEF1335_ph2b, 3,545.2773047,0,8.99819574
WEF1336_ph2b, 3,1398.635124,0,12.12377135
WEF1337_ph2b, 3,343.1633492,0,0.959691725
LEA1166_ph2b, 3,0,0,0
LEA1167_ph2b, 3,0,0,0
LEA1168_ph2b, 3,0,0,0
LEA1169_ph2b, 3,0,0,0
LEA1170_ph2b, 3,0,0,0
LEA1181_ph2b, 3,0,0,0
LEA1182_ph2b, 3,0,0,0
LEA1183_ph2b, 3,0,0,0
LEA1184_ph2b, 3,0,0,0
LEA1185_ph2b, 3,0,0,0
LEA1016_ph2b, 3,0,0,0
LEA1017_ph2b, 3,0,0,0
LEA1018_ph2b, 3,0,0,0
LEA1019_ph2b, 3,0,0,0
LEA1020_ph2b, 3,0,0,0
LEA1021_ph2b, 3,0,0,0
LEA1022_ph2b, 3,0,0,0
LEA1024_ph2b, 3,0,0,0
LEA1025_ph2b, 3,0,0,0
LEA1026_ph2b, 3,0,0,0
LEA1027_ph2b, 3,0,0,0
LEA1028_ph2b, 3,0,0,0
LEA1029_ph2b, 3,0,0,0
LEA1404_ph2b, 3,0,0,0
LEA1030_ph2b, 3,0,0,0
LEA1031_ph2b, 3,0,0,0
LEA1032_ph2b, 3,0,0,0
LEA1034_ph2b, 3,0,0,0
LEA1035_ph2b, 3,0,0,0
LEA1036_ph2b, 3,0,0,0
LEA1037_ph2b, 3,0,0,0
LEA1038_ph2b, 3,0,0,0
MET1208_ph2b, 3,0,0,0
MET1145_ph2b, 3,0,0,0
MET1209_ph2b, 3,0,0,0
MET1210_ph2b, 3,0,0,0
MET1146_ph2b, 3,0,0,0
MET1211_ph2b, 3,0,0,0
MET1212_ph2b, 3,0,0,0
MET1213_ph2b, 3,0,0,0
MET1214_ph2b, 3,0,0,0
MET1215_ph2b, 3,0,0,0
MET1216_ph2b, 3,0,0,0
MET1217_ph2b, 3,0,0,0
MET1218_ph2b, 3,0,0,0
MET1147_ph2b, 3,0,0,0
MET1219_ph2b, 3,0,0,0
MET1220_ph2b, 3,0,0,0
MET1221_ph2b, 3,0,0,0
MET1222_ph2b, 3,0,0,0
MET1223_ph2b, 3,0,0,0
MET1224_ph2b, 3,0,0,0
MET1225_ph2b, 3,0,0,0
MET1226_ph2b, 3,0,0,0
MET1227_ph2b, 3,0,0,0
MET1228_ph2b, 3,0,0,0
LEA1040_ph2b, 3,0,0,0
LEA1042_ph2b, 3,0,0,0
LEA1044_ph2b, 3,0,0,0
LEA1046_ph2b, 3,0,0,0
LEA1048_ph2b, 3,0,0,0
LEA1050_ph2b, 3,0,0,0
LEA3000_ph2b, 3,0,0,0
LEA3001_ph2b, 3,0,0,0
LEA3002_ph2b, 3,0,0,0
LEA3003_ph2b, 3,0,0,0
LEA3004_ph2b, 3,0,0,0
LEA3005_ph2b, 3,0,0,0
LEA3006_ph2b, 3,0,0,0
WEF1300_ph2b, 3,36.99 ,0.00 ,0.00 
WEF1415_ph2b, 3,18.22 ,0.00 ,0.00 
WEF1303_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1416_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1304_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1417_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1305_ph2b, 3,316.17 ,0.00 ,0.00 
WEF1418_ph2b, 3,269.33 ,0.00 ,0.00 
WEF1306_ph2b, 3,612.75 ,0.00 ,0.00 
WEF1419_ph2b, 3,521.97 ,0.00 ,0.00 
WEF1296_ph2b, 3,173.16 ,0.00 ,0.00 
WEF1420_ph2b, 3,147.50 ,0.00 ,0.00 
WEF1302_ph2b, 3,43.92 ,0.00 ,0.00 
WEF1421_ph2b, 3,37.41 ,0.00 ,0.00 
WEF1301_ph2b, 3,23.88 ,0.00 ,0.00 
WEF1422_ph2b, 3,11.76 ,0.00 ,0.00 
WEF1299_ph2b, 3,0.66 ,0.00 ,0.00 
WEF1423_ph2b, 3,0.56 ,0.00 ,0.00 
WEF1298_ph2b, 3,79.52 ,0.00 ,0.00 
WEF1424_ph2b, 3,67.74 ,0.00 ,0.00 
WEF1297_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1425_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1000_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1002_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1001_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1003_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1004_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1005_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1006_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1007_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1008_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1009_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1010_ph2b, 3,0.00 ,0.00 ,0.00 
LEA1011_ph2b, 3,0.00 ,0.00 ,0.00 
MET1148_ph2b, 3,0.00 ,0.00 ,0.00 
MET1152_ph2b, 3,0.00 ,0.00 ,0.00 
MET1149_ph2b, 3,0.00 ,0.00 ,0.00 
MET1150_ph2b, 3,0.00 ,0.00 ,0.00 
MET1151_ph2b, 3,0.00 ,0.00 ,0.00 
MET1153_ph2b, 3,0.00 ,0.00 ,0.00 
MET1230_ph2b, 3,0.00 ,0.00 ,0.00 
MET1231_ph2b, 3,0.00 ,0.00 ,0.00 
MET1232_ph2b, 3,0.00 ,0.00 ,0.00 
MET1233_ph2b, 3,0.00 ,0.00 ,0.00 
MET1234_ph2b, 3,0.00 ,0.00 ,0.00 
MET1235_ph2b, 3,0.00 ,0.00 ,0.00 
MET_3000ph2b, 3,0.00 ,0.00 ,0.00 
MET_3001ph2b, 3,0.00 ,0.00 ,0.00 
WEF434_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1338_ph2b, 3,49.21 ,0.00 ,0.01 
WEF440_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1339_ph2b, 3,27.14 ,0.00 ,0.02 
WEF1340_ph2b, 3,0.00 ,0.00 ,4.73 
WEF1342_ph2b, 3,156.19 ,0.00 ,0.00 
WEF1343_ph2b, 3,67.32 ,0.00 ,0.00 
WEF1344_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1345_ph2b, 3,27.14 ,0.00 ,3.60 
WEF443_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1346_ph2b, 3,77.78 ,0.00 ,0.02 
WEF449_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1347_ph2b, 3,27.14 ,0.00 ,0.06 
WEF1348_ph2b, 3,0.00 ,0.00 ,8.47 
WEF1350_ph2b, 3,263.02 ,0.00 ,0.00 
WEF1351_ph2b, 3,115.20 ,0.00 ,0.00 
WEF1352_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1353_ph2b, 3,27.14 ,0.00 ,7.29 
WEF452_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1354_ph2b, 3,69.79 ,0.00 ,0.01 
WEF457_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1355_ph2b, 3,27.14 ,0.00 ,0.04 
WEF1356_ph2b, 3,0.00 ,0.00 ,7.31 
WEF1358_ph2b, 3,241.00 ,0.00 ,0.00 
WEF1359_ph2b, 3,104.18 ,0.00 ,0.00 
WEF1360_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1361_ph2b, 3,27.14 ,0.00 ,5.54 
WEF461_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1362_ph2b, 3,148.36 ,0.00 ,0.03 
WEF466_ph2b, 3,0.00 ,0.00 ,0.00 
WEF1363_ph2b, 3,27.14 ,0.00 ,0.22 
WEF1364_ph2b, 3,0.00 ,0.00 ,18.17 
